Time (ms),Cell 1,Cell 2,Cell 3,Cell 4,Cell 5,Cell 6,Cell 7,Cell 8,Cell 9,Cell 10,Cell 11,Cell 12
6254,6.965619586,-22.93350128,-12.11406548,-5.968403609,-0.077324392,-13.45845281,-14.29894886,-33.62494698,-19.64345153,-7.804678414,-18.84749195,-35.79510125
6256,-7.03006763,-27.92878305,-12.1074671,-18.96265224,11.92739244,-6.452662769,-12.29283012,-17.61892584,-9.636006521,6.201621435,-12.84248383,-13.78846319
6258,-1.025754846,-8.924064822,-12.10086873,-0.956900878,4.932109267,-28.44687273,-10.28671138,-17.61290471,-8.628561512,19.20792129,-12.83747572,-28.78182513
6260,-13.02144206,-8.919346595,-16.09427036,-8.951149512,-2.063173904,-16.44108269,-29.28059263,-27.60688357,-13.6211165,5.214221135,-29.8324676,0.224812932
6262,-4.017129278,-17.91462837,-10.08767199,-0.945398146,-9.058457074,3.564707348,-21.27447389,-35.60086243,-29.61367149,-5.779479016,-13.82745949,-7.768549009
6264,-4.012816494,-18.90991014,-5.081073613,1.06035322,-28.05374024,-27.42950261,-20.26835514,-17.5948413,-30.60622648,-4.773179166,-4.822451374,-22.76191095
6266,3.99149629,-11.90519191,-11.07447524,-9.933895414,-12.04902342,-31.42371257,-7.262236401,-16.58882016,-25.59878147,-14.76687932,-20.81744326,-36.75527289
6268,-22.00419093,-22.90047368,-12.06787687,-11.92814405,-17.04430659,-22.41792254,-19.25611766,-37.58279902,-10.59133647,15.23942053,6.187564856,-29.74863483
6270,-4.999878143,-9.895755457,-8.061278495,1.077607317,4.960410244,-1.412132497,-30.24999891,-23.57677788,-35.58389146,0.245720383,-15.80742703,-33.74199677
6272,2.004434641,-22.89103723,-10.05468012,-8.916641317,1.965127073,-4.406342458,-15.24388017,-26.57075675,-15.57644645,10.25202023,-13.80241891,-34.73535871
6274,6.008747425,-21.886319,-21.04808175,-9.910889951,0.969843903,-3.400552419,-10.23776143,-13.56473561,-25.56900144,0.258320083,-4.797410798,-27.72872065
6276,1.013060209,-2.881600774,-3.041483377,-15.90513859,1.974560732,-18.39476238,-24.23164268,-22.55871447,-22.56155643,-6.735380068,-24.79240268,-25.72208259
6278,3.017372993,-29.87688255,-20.034885,-6.89938722,6.979277561,-6.388972341,-24.22552394,-16.55269334,-23.55411142,19.27091978,-17.78739457,-24.71544453
6280,-24.97831422,-0.872164319,-13.02828663,-17.89363585,-3.016005609,-30.3831823,-26.2194052,-22.5466722,-22.54666641,-19.72278037,-2.782386452,-31.70880647
6282,-2.974001439,-37.86744609,-12.02168826,-21.88788449,1.98871122,-15.37739226,-19.21328645,-18.54065106,-7.539221401,-0.716480519,-15.77737834,-15.70216842
6284,-17.96968865,-22.86272786,-11.01508989,-16.88213312,4.99342805,14.62839778,-22.20716771,-20.53462992,-1.531776392,29.28981933,-33.77237022,-12.69553036
6286,10.03462413,-1.858009637,-36.00849151,-3.876381757,-14.00185512,-1.365812186,-16.20104897,-24.52860879,-14.52433138,-14.70388082,-7.767362106,-27.6888923
6288,-8.961063087,7.146708591,-17.00189314,-19.87063039,-30.99713829,-9.360022147,-41.19493022,-16.52258765,-37.51688637,-5.697580969,-3.762353991,-43.68225424
6290,10.0432497,-23.84857318,-26.99529477,-8.864879025,-16.99242146,-22.35423211,-28.18881148,-26.51656651,-34.50944136,8.30871888,-22.75734588,-25.67561618
6292,-11.95243752,-6.843854954,-18.98869639,0.140872341,-18.98770463,-23.34844207,-15.18269274,-7.510545375,-33.50199635,-7.68498127,-7.752337761,-27.66897812
6294,5.051875265,-19.83913673,0.017901978,3.146623706,-4.982987803,-4.34265203,-8.176573993,-30.50452424,-35.49455135,3.32131858,-7.747329646,-30.66234006
6296,-9.943811951,-20.8344185,-14.97549965,-13.84762493,-2.978270973,-12.33686199,-32.17045525,-11.4985031,0.512893664,6.327618429,-9.74232153,-24.655702
6298,-8.939499167,-4.829700272,-21.96890128,-18.84187356,-6.973554144,-12.33107195,-10.16433651,-36.49248196,-23.47966133,-2.666081721,-6.737313415,-31.64906394
6300,-9.935186383,-19.82498204,-18.9623029,-8.836122196,-6.968837315,-20.32528191,-24.15821776,-16.48646083,-32.47221632,-15.65978187,-20.7323053,-30.64242588
6302,9.0691264,-26.82026382,-17.95570453,-8.830370831,-2.964120485,11.68050813,-15.15209902,-19.48043969,-24.46477131,-6.653482022,-16.72729718,-27.63578782
6304,-9.926560816,-38.81554559,-15.94910616,-7.824619465,-1.959403656,-19.31370184,-23.14598028,-19.47441855,-18.4573263,-0.647182172,7.277710931,-12.62914976
6306,-7.922248032,-5.810827361,-7.942507785,-17.8188681,1.045313174,-2.307911797,-10.13986153,-23.46839742,-16.44988129,-6.640882322,-22.71728095,-15.6225117
6308,-0.917935248,-20.80610913,-14.93590941,-4.813116733,-0.949969997,4.697878242,-16.13374279,-22.46237628,-26.44243628,14.36541753,1.287727161,-32.61587364
6310,1.086377536,-11.80139091,-8.92931104,-5.807365368,15.05474683,-14.29633172,-25.12762404,-32.45635514,-32.43499127,-4.628282623,-19.70726472,-10.60923558
6312,-7.90930968,-7.796672679,-9.922712667,-8.801614002,11.05946366,-25.29054168,-21.1215053,-25.450334,-18.42754626,8.378017227,-3.702256609,-35.60259752
6314,-11.9049969,-22.79195445,-24.91611429,-12.79586264,5.064180492,-12.28475164,-10.11538656,-41.44431287,-9.420101253,5.384317077,-17.69724849,-16.59595946
6316,3.099315888,-6.787236224,-25.90951592,-8.79011127,4.068897321,-19.2789616,-14.10926781,-17.43829173,-33.41265624,7.390616926,-9.692240378,-31.58932141
6318,-17.89637133,-13.782518,-25.90291755,4.215640096,20.07361415,-15.27317156,-4.103149071,-14.43227059,-15.40521123,-29.60308322,-11.68723226,17.41731665
6320,-10.89205854,-18.77779977,-17.89631918,-2.778608539,3.07833098,-12.26738153,-30.09703033,-14.42624945,-40.39776623,9.403216626,-14.68222415,-27.57604529
6322,-5.88774576,-16.77308154,-23.8897208,21.22714283,-10.91695219,-2.261591486,-25.09091158,-25.42022832,-22.39032122,-21.59048352,-21.67721603,-50.56940723
6324,1.116567024,-16.76836331,-19.88312243,9.232894193,-5.912235361,-11.25580145,-22.08479284,-34.41420718,-18.38287621,9.415816325,-21.67220792,-28.56276917
6326,-1.879120192,-10.76364509,-30.87652406,21.23864556,7.092481468,3.749988591,-38.0786741,-35.40818604,-33.3754312,1.422116175,-15.6671998,-35.55613111
6328,-18.87480741,-8.758926859,3.130074315,36.24439692,2.097198298,-1.24422137,-16.07255535,-30.40216491,-10.36798619,1.428416025,-32.66219169,-35.54949305
6330,-7.870494624,-18.75420863,-7.863327313,21.25014829,4.101915127,-15.23843133,-25.06643661,-44.39614377,-24.36054118,-12.56528413,-21.65718357,-23.54285499
6332,-17.86618184,-2.749490403,-15.85672894,22.25589966,9.106631957,-22.23264129,-9.060317867,-34.39012263,-16.35309617,-21.55898428,-30.65217546,-36.53621693
6334,-19.86186906,-3.744772176,-25.85013057,22.26165102,7.111348786,-15.22685125,-31.05419912,-25.38410149,-6.345651161,-7.552684426,-11.64716734,-5.529578871
6336,-1.857556273,-29.74005395,-26.84353219,33.26740239,8.116065616,-10.22106121,-15.04808038,-18.37808036,-44.33820615,-9.546384577,-35.64215923,-37.52294081
6338,-8.853243489,-20.73533572,-2.836933822,9.273153753,1.120782445,-5.215271176,-18.04196164,-6.37205922,-16.33076114,-3.540084727,-10.63715111,-22.51630275
6340,-10.8489307,-9.730617493,-35.83033545,26.27890512,-1.874500725,-8.209481137,-34.03584289,-8.366038083,4.676683867,15.46621512,-21.632143,4.490335307
6342,-10.84461792,-0.725899266,-17.82373708,17.28465648,10.1302161,-9.203691098,-24.02972415,-26.36001695,0.684128876,1.472514972,-10.62713488,-38.50302663
6344,-2.840305137,1.278818962,-35.8171387,16.29040785,22.13493293,-11.19790106,-19.02360541,-26.35399581,11.69157389,-22.52118518,-22.62212676,-14.49638857
6346,5.164007647,10.28353719,-17.81054033,15.29615922,-5.860350237,-1.19211102,-20.01748666,-37.34797467,30.69901889,-17.51488533,-11.61711865,-24.48975051
6348,-10.83167957,-14.71174458,-18.80394196,21.30191058,0.144366592,-5.186320981,-35.01136792,-30.34195353,41.7064639,-3.508585478,-16.61211053,-14.48311246
6350,-6.827366785,-17.70702636,-5.797343585,29.30766195,13.14908342,5.819469058,-12.00524918,-15.3359324,47.71390891,-4.502285629,-6.607102419,-13.4764744
6352,-18.823054,-14.70230813,-22.79074521,34.31341331,-3.846199749,-3.174740904,-33.99913043,-28.32991126,28.72135392,-11.49598578,2.397905696,-35.46983634
6354,-14.81874122,3.302410099,-16.78414684,30.31916468,16.15851708,7.831049135,-31.99301169,-20.32389012,53.72879893,-18.48968593,-9.597086189,-27.46319828
6356,-11.81442843,-2.692871673,-27.77754847,34.32491605,8.16323391,-23.16316083,-12.98689294,-10.31786899,39.73624394,-11.48338608,-18.59207807,-11.45656022
6358,-10.81011565,-24.68815345,-12.77095009,27.33066741,6.16795074,-26.15737079,-27.9807742,-18.31184785,55.74368895,-6.47708623,2.412930042,-41.44992216
6360,-1.805802865,-19.68343522,-14.76435172,14.33641878,-3.827332431,-17.15158075,-17.97465546,-31.30582671,39.75113396,-5.47078638,-35.58206184,-28.4432841
6362,1.198509919,-10.67871699,-13.75775335,29.34217014,14.1773844,-14.14579071,-11.96853671,-1.299805574,39.75857897,-12.46448653,-6.577053728,-29.43664604
6364,-5.797177297,-9.673998763,-2.751154976,10.34792151,3.182101228,-16.14000067,-23.96241797,-41.29378444,66.76602398,-13.45818668,-13.57204561,-6.43000798
6366,11.20713549,-4.669280535,-11.7445566,34.35367287,4.186818057,-2.134210632,-33.95629923,-32.2877633,54.77346899,9.548113169,-11.5670375,-22.42336992
6368,-26.78855173,-5.664562308,-13.73795823,19.35942424,-2.808465113,-10.12842059,-18.95018048,-2.281742162,54.780914,10.55441302,-25.56202938,3.583268139
6370,0.215761054,-12.65984408,-9.731359858,22.36517561,-5.803748284,-9.122630554,-33.94406174,-38.27572102,37.78835901,-7.439287132,-16.55702127,-9.410093802
6372,3.220073838,0.344874147,-29.72476148,4.370926971,9.200968546,-12.11684052,-26.937943,-25.26969989,55.79580401,-2.432987282,-16.55201315,-12.40345574
6374,-0.775613378,-21.65040763,-33.71816311,22.37667834,16.20568538,5.888949524,-11.93182425,-16.26367875,52.80324902,6.573312568,-18.54700504,-11.39681768
6376,25.22869941,-10.6456894,-3.711564739,28.3824297,-0.789597795,-2.105260437,-20.92570551,-18.25765761,79.81069403,-24.42038758,-9.541996921,-22.39017962
6378,7.23301219,-12.64097117,5.295033633,24.38818107,15.21511903,-11.0994704,-45.91958677,-38.25163648,43.81813904,-2.414087733,-16.53698881,-13.38354156
6380,-17.76267503,1.363747057,2.301632006,-1.606067566,24.21983586,11.90631964,-19.91346802,-19.24561534,69.82558405,-11.40778788,-6.531980691,-8.376903505
6382,-5.758362242,-26.63153471,-5.691769621,22.3996838,-13.77544731,4.912109679,-12.90734928,-13.2395942,68.83302906,-2.401488033,-5.526972575,-21.37026545
6384,-10.75404946,7.373183513,-16.68517125,27.40543517,7.229269522,-12.08210028,-19.90123054,-12.23357306,70.84047407,-19.39518818,-12.52196446,-11.36362739
6386,-11.74973667,-18.62209826,-8.678572876,11.41118653,-15.76601365,-3.076310243,-25.89511179,-23.22755193,57.84791908,-4.388888334,0.483043655,-10.35698933
6388,-3.74542389,-25.61738003,13.3280255,3.416937897,-6.761296819,-19.0705202,3.111006951,-25.22153079,60.85536409,-7.382588484,-8.51194823,-12.35035127
6390,-6.741111106,-10.6126618,14.33462387,31.42268926,11.24342001,-14.06473017,-17.88287431,-28.21550965,57.8628091,-33.37628863,-17.50694011,-16.34371321
6392,8.263201678,-22.60794358,17.34122224,36.42844063,4.24813684,-17.05894013,-28.87675556,-47.20948852,46.87025411,-0.369988785,-8.501931999,-4.337075148
6394,-15.73248554,6.39677465,7.347820615,21.43419199,1.25285367,-20.05315009,-4.870636819,-35.20346738,54.87769912,-3.363688935,-0.496923884,-8.330437089
6396,-20.72817275,1.401492878,2.354418988,37.43994336,2.257570499,-8.047360049,7.135481924,-5.197446241,61.88514413,-15.35738909,-6.491915769,-26.32379903
6398,-11.72385997,-36.59378889,16.36101736,32.44569473,1.262287329,-15.04157001,-16.85839933,-7.191425104,49.89258914,-22.35108924,-1.486907654,-39.31716097
6400,-15.71954719,-17.58907067,14.36761573,10.45144609,-9.732995842,-11.03577997,-3.852280589,-17.18540397,39.90003414,-12.34478939,-24.48189954,-26.31052291
6402,11.2847656,-7.58435244,32.37421411,44.45719746,-0.728279012,-2.029989932,-10.84616185,21.82061717,42.90747915,-9.338489536,2.523108577,-16.30388485
6404,-4.710921619,-23.57963421,24.38081248,26.46294882,6.276437817,-11.02419989,-11.8400431,21.82663831,58.91492416,-6.332189687,-2.471883308,-16.29724679
6406,-15.70660883,-6.574915985,15.38741085,21.46870019,2.281154646,-1.018409855,-23.83392436,39.83265944,71.92236917,11.67411016,-22.46687519,-23.29060873
6408,-5.702296051,3.429802243,14.39400922,21.47445156,-8.714128524,-13.01261982,-11.82780561,32.83868058,63.92981418,13.68041001,-24.46186708,-15.28397067
6410,-6.697983267,-41.56547953,-0.599392403,15.48020292,-9.709411695,-28.00682978,-31.82168687,32.84470172,30.93725919,-3.313290138,-17.45685896,-25.27733261
6412,8.306329517,-12.5607613,18.40720597,12.48595429,-16.70469487,-15.00103974,-16.81556813,42.85072286,69.9447042,4.693009712,-3.451850847,-23.27069455
6414,-11.6893577,-3.556043074,18.41380434,23.49170565,0.300021964,-23.9952497,-12.80944938,32.85674399,53.95214921,-5.300690438,-18.44684273,-16.2640565
6416,14.31495508,-1.551324847,23.42040272,6.497457018,0.304738794,-8.98945966,-23.80333064,54.86276513,56.95959422,-23.29439059,-20.44183462,-38.25741844
6418,26.31926787,19.45339338,31.42700109,24.50320838,-2.690544377,-18.98366962,-29.7972119,49.86878627,57.96703923,-10.28809074,-40.4368265,-9.250780376
6420,16.32358065,17.45811161,29.43359946,19.50895975,3.314172453,-21.97787958,-24.79109315,65.87480741,60.97448424,25.71820911,-6.431818386,-36.24414232
6422,14.32789344,1.462829836,14.44019783,25.51471112,30.31888928,-5.972089544,-22.78497441,67.88082854,71.98192925,21.72450896,-10.42681027,-12.23750426
6424,4.332206221,26.46754806,24.44679621,39.52046248,-9.676393888,4.033700495,-20.77885567,53.88684968,57.98937426,-4.26919119,-0.421802156,-3.230866198
6426,17.336519,13.47226629,25.45339458,33.52621385,12.32832294,-12.96050947,-23.77273692,54.89287082,80.99681926,4.73710866,-4.41679404,-19.22422814
6428,8.340831789,22.47698452,27.45999295,37.53196521,-1.66696023,8.045280573,-29.76661818,36.89889195,50.00426427,10.74340851,-23.41178593,-6.217590079
6430,10.34514457,19.48170275,11.46659132,20.53771658,6.3377566,-2.948929388,-12.76049944,39.90491309,40.01170928,-15.25029164,-15.40677781,-24.21095202
6432,4.349457356,5.486420973,29.4731897,30.54346794,0.342473429,0.056860651,-10.75438069,59.91093423,55.01915429,-4.243991791,-8.401769695,-12.20431396
6434,-7.64622986,33.4911392,21.47978807,25.54921931,-7.652809741,4.062650689,-13.74826195,66.91695537,67.0265993,3.762308059,-17.39676158,-17.1976759
6436,5.358082924,31.49585743,14.48638644,17.55497068,7.351907088,-24.93155927,-8.742143206,61.9229765,15.03404431,17.76860791,-16.39175346,-18.19103784
6438,-25.63760429,24.50057566,48.49298482,14.56072204,-7.643376082,-4.925769233,-18.73602446,43.92899764,27.04148932,-9.225092242,-8.386745349,-19.18439978
6440,22.36670849,30.50529388,15.49958319,15.56647341,23.36134075,1.080020806,-9.729905719,55.93501878,50.04893433,3.781207608,-9.381737234,-21.17776172
6442,25.37102128,26.51001211,13.50618156,18.57222477,-10.63394242,-15.91418916,-17.72378698,63.94103991,57.05637934,-14.21249254,-11.37672912,0.828876336
6444,16.37533406,33.51473034,6.512779934,23.57797614,-4.629225594,-14.90839912,0.282331768,66.94706105,46.06382435,-1.206192693,-28.371721,-22.1644856
6446,8.379646844,5.519448566,32.51937831,32.5837275,7.375491236,-15.90260908,-9.711549489,55.95308219,47.07126936,-1.199892843,-17.36671289,-36.15784754
6448,15.38395963,19.52416679,20.52597668,20.58947887,-8.619791935,-9.896819039,-23.70543075,58.95910333,50.07871437,-7.193592993,5.638295227,-10.15120949
6450,-3.611727588,40.52888502,12.53257505,11.59523024,22.38492489,-9.891029,-24.699312,47.96512446,49.08615938,15.81270686,-12.35669666,-26.14457143
6452,6.392585196,34.53360325,12.53917342,21.6009816,6.389641724,3.114761039,-17.69319326,56.9711456,56.09360438,-3.180993294,-21.35168854,-10.13793337
6454,12.39689798,14.53832148,19.5457718,5.606732968,6.394358553,-21.87944892,-12.68707451,53.97716674,43.10104939,-12.17469344,-0.346680427,-8.131295307
6456,23.40121076,20.5430397,27.55237017,15.61248433,3.399075383,-7.873658883,-14.68095577,71.98318787,44.1084944,-11.16839359,-14.34167231,-17.12465725
6458,10.40552355,16.54775793,27.55896854,3.618235699,3.403792212,-13.86786884,-30.67483703,54.98920901,61.11593941,10.83790626,-12.3366642,-43.11801919
6460,8.409836332,25.55247616,20.56556692,32.62398707,11.40850904,-6.862078805,-21.66871828,58.99523015,43.12338442,-11.1557939,-3.331656082,-15.11138113
6462,15.41414912,23.55719439,12.57216529,2.629738431,-4.586774129,-22.85628877,-29.66259954,42.00125129,57.13082943,9.850505955,-0.326647966,-36.10474307
6464,17.4184619,14.56191261,37.57876366,34.6354898,-14.5820573,-12.85049873,2.343519203,38.00727242,32.13827444,2.856805804,-13.32163985,-16.09810501
6466,25.42277468,21.56663084,10.58536203,17.64124116,4.42265953,-12.84470869,-5.650362054,46.01329356,49.14571945,2.863105654,-11.31663174,-5.091466951
6468,4.427087467,32.57134907,18.59196041,18.64699253,-1.57262364,-9.83891865,3.35575669,59.0193147,48.15316446,-1.130594496,-20.31162362,-8.084828891
6470,28.43140025,31.5760673,10.59855878,18.65274389,-1.567906811,-15.83312861,33.36187543,68.02533583,61.16060947,-7.124294647,-1.306615505,-21.07819083
6472,20.43571304,9.580785524,13.60515715,1.65849526,10.43681002,11.17266143,36.36799418,77.03135697,13.16805448,1.882005203,-5.30160739,-3.071552773
6474,25.44002582,11.58550375,45.61175552,21.66424663,10.44152685,-8.821548533,37.37411292,47.03737811,38.17549949,5.888305053,-19.29659927,-6.064914713
6476,11.4443386,15.59022198,4.618353898,35.66999799,-5.553756323,-19.81575849,26.38023166,72.04339925,43.1829445,-8.105395097,-16.29159116,3.941723346
6478,5.448651387,19.59494021,28.62495227,20.67574936,15.45096051,6.190031544,50.38635041,46.04942038,54.1903895,-2.099095248,-9.286583044,4.948361406
6480,17.45296417,28.59965843,35.63155064,12.68150072,6.455677336,2.195821583,36.39246915,56.05544152,36.19783451,5.907204602,2.718425071,12.95499946
6482,12.45727695,22.60437666,22.63814902,8.687252088,7.460394166,24.20161162,35.39858789,61.06146266,42.20527952,11.91350445,-6.276566814,23.96163752
6484,9.461589739,3.609094889,13.64474739,28.69300345,7.465110995,29.20740166,46.40470664,28.0674838,49.21272453,-17.0801957,1.728441301,29.96827558
6486,10.46590252,23.61381312,9.651345761,17.69875482,7.469827825,24.2131917,60.41082538,37.07350493,62.22016954,-5.073895849,4.733449416,31.97491364
6488,17.47021531,27.61853134,47.65794413,29.70450619,4.474544654,34.21898174,46.41694412,35.07952607,55.22761455,-10.067596,-32.26154247,58.9815517
6490,18.47452809,53.62324957,41.66454251,18.71025755,-6.520738516,22.22477178,38.42306287,55.08554721,33.23505956,11.93870385,-4.256534353,39.98818976
6492,-2.521159125,15.6279678,16.67114088,-4.283991083,0.483978313,24.23056182,50.42918161,39.09156834,28.24250457,5.9450037,-13.25152624,66.99482782
6494,16.48315366,25.63268603,36.67773925,13.72176028,5.488695142,11.23635186,48.43530035,70.09758948,62.24994958,-6.04869645,-12.24651812,60.00146588
6496,27.48746644,25.63740425,24.68433762,39.72751165,8.493411972,27.24214189,24.4414191,54.10361062,25.25739459,-12.0423966,-15.24151001,42.00810394
6498,8.491779226,23.64212248,28.690936,34.73326301,3.498128801,30.24793193,33.44753784,57.10963176,58.2648396,3.963903249,-18.23650189,50.014742
6500,20.49609201,14.64684071,30.69753437,36.73901438,-14.49715437,16.25372197,46.45365659,58.11565289,49.27228461,13.9702031,4.768506223,48.02138006
6502,2.500404794,-0.348441063,17.70413274,9.744765746,13.50756246,19.25951201,39.45977533,43.12167403,33.27972962,14.97650295,-8.226485662,38.02801812
